terms	cellType	value
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	5	-0.289205161827182
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	6	-0.136636854475631
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	7	-0.0793130014514614
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	8	-0.0885227903952057
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	9	-0.137026414794777
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	10	-0.0628557619727386
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	11	-0.118689325554134
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	0	-0.0764099053863167
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	1	-0.191738046293142
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	2	0.208269732132773
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	3	-0.213513567112144
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	4	0.113402336213901
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	5	-0.332933463392481
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	6	-0.28678027128084
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	7	-0.0201119279816604
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	8	0.188511237900739
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	9	0.214739573203188
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	10	0.030659511249081
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	11	-0.31783084375698
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	0	-0.313294551068086
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	1	-0.235901483844859
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	2	-0.198054546620098
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	3	-0.32357979490191
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	4	-0.369055648115926
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	5	-0.217344409354968
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	6	0.213088078897605
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	7	0.0413937643390126
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	8	-0.0100738112892618
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	9	-0.116160804113466
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	10	0.145973838548273
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	11	0.280886016685813
DIERICK_SEROTONIN_FUNCTION_GENES	0	-0.894519514152143
DIERICK_SEROTONIN_FUNCTION_GENES	1	-0.855052691182338
DIERICK_SEROTONIN_FUNCTION_GENES	2	-0.817191880516034
DIERICK_SEROTONIN_FUNCTION_GENES	3	-0.832060874655125
DIERICK_SEROTONIN_FUNCTION_GENES	4	-0.818158457029005
DIERICK_SEROTONIN_FUNCTION_GENES	5	-0.778405954135803
DIERICK_SEROTONIN_FUNCTION_GENES	6	-0.669652920954848
DIERICK_SEROTONIN_FUNCTION_GENES	7	-0.617069349849018
DIERICK_SEROTONIN_FUNCTION_GENES	8	0.599093450117243
DIERICK_SEROTONIN_FUNCTION_GENES	9	-0.109664897979163
DIERICK_SEROTONIN_FUNCTION_GENES	10	-0.778485399311274
DIERICK_SEROTONIN_FUNCTION_GENES	11	-0.723057550799128
DING_LUNG_CANCER_BY_MUTATION_RATE	0	-0.219793955162902
DING_LUNG_CANCER_BY_MUTATION_RATE	1	-0.113604138981237
DING_LUNG_CANCER_BY_MUTATION_RATE	2	-0.38296585465505
DING_LUNG_CANCER_BY_MUTATION_RATE	3	-0.43867334383151
DING_LUNG_CANCER_BY_MUTATION_RATE	4	-0.38203608757468
DING_LUNG_CANCER_BY_MUTATION_RATE	5	-0.660058131994303
DING_LUNG_CANCER_BY_MUTATION_RATE	6	-0.107731045505537
DING_LUNG_CANCER_BY_MUTATION_RATE	7	-0.476312176497442
DING_LUNG_CANCER_BY_MUTATION_RATE	8	-0.246035113546805
DING_LUNG_CANCER_BY_MUTATION_RATE	9	-0.437194532874156
DING_LUNG_CANCER_BY_MUTATION_RATE	10	-0.337250899215688
DING_LUNG_CANCER_BY_MUTATION_RATE	11	-0.500856750258896
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	0	-0.290923508539581
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	1	-0.242652667230224
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	2	-0.342046703000456
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	3	-0.319180874256021
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	4	-0.542717486597289
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	5	-0.0799620091259502
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	6	0.0649513844644747
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	7	0.207363602970686
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	8	-0.264114988563045
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	9	-0.425537667015793
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	10	0.308829142112937
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	11	0.431049251591085
DING_LUNG_CANCER_MUTATED_FREQUENTLY	0	-0.582495915340714
DING_LUNG_CANCER_MUTATED_FREQUENTLY	1	-0.46942730544939
DING_LUNG_CANCER_MUTATED_FREQUENTLY	2	0.0628175594645388
DING_LUNG_CANCER_MUTATED_FREQUENTLY	3	-0.392723188250141
DING_LUNG_CANCER_MUTATED_FREQUENTLY	4	-0.555083256646917
DING_LUNG_CANCER_MUTATED_FREQUENTLY	5	-0.383666531883127
DING_LUNG_CANCER_MUTATED_FREQUENTLY	6	-0.406142600163498
DING_LUNG_CANCER_MUTATED_FREQUENTLY	7	-0.154127961610972
DING_LUNG_CANCER_MUTATED_FREQUENTLY	8	-0.253488970733809
DING_LUNG_CANCER_MUTATED_FREQUENTLY	9	-0.317991692560661
DING_LUNG_CANCER_MUTATED_FREQUENTLY	10	-0.396179644204249
DING_LUNG_CANCER_MUTATED_FREQUENTLY	11	0.0699027180613286
DING_LUNG_CANCER_MUTATED_RECURRENTLY	0	-0.147777049727055
DING_LUNG_CANCER_MUTATED_RECURRENTLY	1	-0.105150062980625
DING_LUNG_CANCER_MUTATED_RECURRENTLY	2	0.151584244499396
DING_LUNG_CANCER_MUTATED_RECURRENTLY	3	-0.45463442798994
DING_LUNG_CANCER_MUTATED_RECURRENTLY	4	-0.273322338360022
DING_LUNG_CANCER_MUTATED_RECURRENTLY	5	-0.588732870918479
DING_LUNG_CANCER_MUTATED_RECURRENTLY	6	0.486217174106141
DING_LUNG_CANCER_MUTATED_RECURRENTLY	7	0.507422702830541
DING_LUNG_CANCER_MUTATED_RECURRENTLY	8	-0.0163357063245618
DING_LUNG_CANCER_MUTATED_RECURRENTLY	9	-0.562865318112058
DING_LUNG_CANCER_MUTATED_RECURRENTLY	10	0.168270571028312
DING_LUNG_CANCER_MUTATED_RECURRENTLY	11	0.427644839781924
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	0	-0.0924588392917365
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	1	-0.0306869789378607
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	2	0.0676314216535319
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	3	-0.154241296916424
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	4	-0.00391103115367442
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	5	0.133527797305162
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	6	0.244385450606523
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	7	-0.0541032106766448
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	8	-0.0336497799194404
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	9	-0.323437492279496
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	10	0.0107582190973322
DING_LUNG_CANCER_MUTATED_SIGNIFICANTLY	11	0.213701863227496
DIRMEIER_LMP1_RESPONSE_EARLY	0	-0.321555211735728
DIRMEIER_LMP1_RESPONSE_EARLY	1	-0.226277177573037
DIRMEIER_LMP1_RESPONSE_EARLY	2	0.00190858618983103
DIRMEIER_LMP1_RESPONSE_EARLY	3	-0.152097824019594
DIRMEIER_LMP1_RESPONSE_EARLY	4	-0.205401778349802
DIRMEIER_LMP1_RESPONSE_EARLY	5	-0.343300314806904
DIRMEIER_LMP1_RESPONSE_EARLY	6	-0.410670352787976
DIRMEIER_LMP1_RESPONSE_EARLY	7	-0.214187894556952
DIRMEIER_LMP1_RESPONSE_EARLY	8	-0.13358341198806
DIRMEIER_LMP1_RESPONSE_EARLY	9	-0.149141036357659
DIRMEIER_LMP1_RESPONSE_EARLY	10	-0.319293489693101
DIRMEIER_LMP1_RESPONSE_EARLY	11	-0.208295255685623
DIRMEIER_LMP1_RESPONSE_LATE_DN	0	-0.146573294085348
DIRMEIER_LMP1_RESPONSE_LATE_DN	1	-0.603442457989442
DIRMEIER_LMP1_RESPONSE_LATE_DN	2	-0.526304679829122
DIRMEIER_LMP1_RESPONSE_LATE_DN	3	-0.473711251829444
DIRMEIER_LMP1_RESPONSE_LATE_DN	4	-0.37493574801933
DIRMEIER_LMP1_RESPONSE_LATE_DN	5	-0.601288064712125
DIRMEIER_LMP1_RESPONSE_LATE_DN	6	-0.295104154810242
DIRMEIER_LMP1_RESPONSE_LATE_DN	7	-0.336246808723415
DIRMEIER_LMP1_RESPONSE_LATE_DN	8	-0.387615233616161
DIRMEIER_LMP1_RESPONSE_LATE_DN	9	-0.235973418108106
DIRMEIER_LMP1_RESPONSE_LATE_DN	10	-0.424248282466545
DIRMEIER_LMP1_RESPONSE_LATE_DN	11	-0.514652845579256
DIRMEIER_LMP1_RESPONSE_LATE_UP	0	-0.30175123175142
DIRMEIER_LMP1_RESPONSE_LATE_UP	1	0.059526071945642
DIRMEIER_LMP1_RESPONSE_LATE_UP	2	0.0487571534455464
DIRMEIER_LMP1_RESPONSE_LATE_UP	3	-0.112818781144544
DIRMEIER_LMP1_RESPONSE_LATE_UP	4	-0.0399772281295856
DIRMEIER_LMP1_RESPONSE_LATE_UP	5	0.00381745900782282
DIRMEIER_LMP1_RESPONSE_LATE_UP	6	0.264018270293926
DIRMEIER_LMP1_RESPONSE_LATE_UP	7	0.249011239946163
DIRMEIER_LMP1_RESPONSE_LATE_UP	8	0.0524214135583529
DIRMEIER_LMP1_RESPONSE_LATE_UP	9	0.0654257329634129
DIRMEIER_LMP1_RESPONSE_LATE_UP	10	0.10402090341717
DIRMEIER_LMP1_RESPONSE_LATE_UP	11	0.176245883324011
DISTECHE_ESCAPED_FROM_X_INACTIVATION	0	-0.203895808046472
DISTECHE_ESCAPED_FROM_X_INACTIVATION	1	-0.18576907923062
DISTECHE_ESCAPED_FROM_X_INACTIVATION	2	0.22462824774568
DISTECHE_ESCAPED_FROM_X_INACTIVATION	3	-0.263702634245555
DISTECHE_ESCAPED_FROM_X_INACTIVATION	4	-0.257182786950211
DISTECHE_ESCAPED_FROM_X_INACTIVATION	5	0.192824736367417
DISTECHE_ESCAPED_FROM_X_INACTIVATION	6	0.52173804703592
DISTECHE_ESCAPED_FROM_X_INACTIVATION	7	0.0821609346281376
DISTECHE_ESCAPED_FROM_X_INACTIVATION	8	-0.244108839810992
DISTECHE_ESCAPED_FROM_X_INACTIVATION	9	-0.053796325650079
DISTECHE_ESCAPED_FROM_X_INACTIVATION	10	-0.0633307389536094
DISTECHE_ESCAPED_FROM_X_INACTIVATION	11	0.0827332157866104
DITTMER_PTHLH_TARGETS_DN	0	-0.298432044509382
DITTMER_PTHLH_TARGETS_DN	1	-0.226668252440953
DITTMER_PTHLH_TARGETS_DN	2	-0.0813700442514022
DITTMER_PTHLH_TARGETS_DN	3	-0.282090545891957
DITTMER_PTHLH_TARGETS_DN	4	-0.300204111919951
DITTMER_PTHLH_TARGETS_DN	5	-0.110366418528811
DITTMER_PTHLH_TARGETS_DN	6	0.243275118099247
DITTMER_PTHLH_TARGETS_DN	7	-0.000907659025645796
DITTMER_PTHLH_TARGETS_DN	8	0.22995552692117
DITTMER_PTHLH_TARGETS_DN	9	0.118347076065141
DITTMER_PTHLH_TARGETS_DN	10	0.229506169333885
DITTMER_PTHLH_TARGETS_DN	11	0.331608355664777
DITTMER_PTHLH_TARGETS_UP	0	-0.389740090300934
DITTMER_PTHLH_TARGETS_UP	1	-0.214863752951766
DITTMER_PTHLH_TARGETS_UP	2	0.0744124305652559
DITTMER_PTHLH_TARGETS_UP	3	-0.345804198437756
DITTMER_PTHLH_TARGETS_UP	4	-0.263981030566058
DITTMER_PTHLH_TARGETS_UP	5	-0.268349391554091
DITTMER_PTHLH_TARGETS_UP	6	0.29392903666767
DITTMER_PTHLH_TARGETS_UP	7	-0.20949315954401
DITTMER_PTHLH_TARGETS_UP	8	0.189869996567115
DITTMER_PTHLH_TARGETS_UP	9	0.191616996219456
DITTMER_PTHLH_TARGETS_UP	10	-0.0137424279468119
DITTMER_PTHLH_TARGETS_UP	11	0.178648085855115
DOANE_BREAST_CANCER_CLASSES_DN	0	-0.213124376010518
DOANE_BREAST_CANCER_CLASSES_DN	1	-0.127465188616275
DOANE_BREAST_CANCER_CLASSES_DN	2	0.203521963713951
DOANE_BREAST_CANCER_CLASSES_DN	3	-0.341769970601898
DOANE_BREAST_CANCER_CLASSES_DN	4	0.0956962543185935
DOANE_BREAST_CANCER_CLASSES_DN	5	-0.285942824897775
DOANE_BREAST_CANCER_CLASSES_DN	6	0.0120451533411381
DOANE_BREAST_CANCER_CLASSES_DN	7	-0.0363261532193384
DOANE_BREAST_CANCER_CLASSES_DN	8	0.205826604445521
DOANE_BREAST_CANCER_CLASSES_DN	9	0.424702008013884
DOANE_BREAST_CANCER_CLASSES_DN	10	-0.412199325214302
DOANE_BREAST_CANCER_CLASSES_DN	11	0.419582870247462
DOANE_BREAST_CANCER_CLASSES_UP	0	-0.175386378767234
DOANE_BREAST_CANCER_CLASSES_UP	1	-0.100107515514875
DOANE_BREAST_CANCER_CLASSES_UP	2	-0.0204775486458321
DOANE_BREAST_CANCER_CLASSES_UP	3	-0.142996300939133
DOANE_BREAST_CANCER_CLASSES_UP	4	0.0825358380958902
DOANE_BREAST_CANCER_CLASSES_UP	5	-0.131745352769299
DOANE_BREAST_CANCER_CLASSES_UP	6	-0.202307196411448
DOANE_BREAST_CANCER_CLASSES_UP	7	-0.153945765723619
DOANE_BREAST_CANCER_CLASSES_UP	8	-0.00207262343377385
DOANE_BREAST_CANCER_CLASSES_UP	9	-0.0947813029232912
DOANE_BREAST_CANCER_CLASSES_UP	10	0.238844977011591
DOANE_BREAST_CANCER_CLASSES_UP	11	0.0653599502085438
DOANE_BREAST_CANCER_ESR1_DN	0	-0.164200032123858
DOANE_BREAST_CANCER_ESR1_DN	1	0.0516254146669719
DOANE_BREAST_CANCER_ESR1_DN	2	0.547567256903439
DOANE_BREAST_CANCER_ESR1_DN	3	0.125444805734506
DOANE_BREAST_CANCER_ESR1_DN	4	0.450227805597326
DOANE_BREAST_CANCER_ESR1_DN	5	-0.192618252032636
DOANE_BREAST_CANCER_ESR1_DN	6	0.018680188825058
DOANE_BREAST_CANCER_ESR1_DN	7	-0.0514799207036188
DOANE_BREAST_CANCER_ESR1_DN	8	0.343889584271313
DOANE_BREAST_CANCER_ESR1_DN	9	0.531246078180922
DOANE_BREAST_CANCER_ESR1_DN	10	0.0971567552714705
DOANE_BREAST_CANCER_ESR1_DN	11	-0.108169466601121
DOANE_BREAST_CANCER_ESR1_UP	0	0.0220235109258876
DOANE_BREAST_CANCER_ESR1_UP	1	0.0429716133103446
DOANE_BREAST_CANCER_ESR1_UP	2	-0.00118661242004039
DOANE_BREAST_CANCER_ESR1_UP	3	0.0455254418610002
DOANE_BREAST_CANCER_ESR1_UP	4	0.217552624080944
DOANE_BREAST_CANCER_ESR1_UP	5	0.134683638945431
DOANE_BREAST_CANCER_ESR1_UP	6	-0.36329586097836
DOANE_BREAST_CANCER_ESR1_UP	7	-0.12330387180331
DOANE_BREAST_CANCER_ESR1_UP	8	0.137994221834058
DOANE_BREAST_CANCER_ESR1_UP	9	0.061960950947206
DOANE_BREAST_CANCER_ESR1_UP	10	-0.032997286184827
DOANE_BREAST_CANCER_ESR1_UP	11	-0.172334893669577
DOANE_RESPONSE_TO_ANDROGEN_DN	0	-0.0706011510353714
DOANE_RESPONSE_TO_ANDROGEN_DN	1	-0.0209706310035948
DOANE_RESPONSE_TO_ANDROGEN_DN	2	-0.118961148437959
DOANE_RESPONSE_TO_ANDROGEN_DN	3	-0.202712739662869
DOANE_RESPONSE_TO_ANDROGEN_DN	4	-0.127508907436848
DOANE_RESPONSE_TO_ANDROGEN_DN	5	-0.0936519758032573
DOANE_RESPONSE_TO_ANDROGEN_DN	6	0.0537568580528561
DOANE_RESPONSE_TO_ANDROGEN_DN	7	-0.0295028725426199
DOANE_RESPONSE_TO_ANDROGEN_DN	8	0.0674370904019952
DOANE_RESPONSE_TO_ANDROGEN_DN	9	0.00012310963578907
DOANE_RESPONSE_TO_ANDROGEN_DN	10	-0.112639301121791
DOANE_RESPONSE_TO_ANDROGEN_DN	11	-0.120580645229185
DOANE_RESPONSE_TO_ANDROGEN_UP	0	-0.148192219954319
DOANE_RESPONSE_TO_ANDROGEN_UP	1	-0.146189420988071
DOANE_RESPONSE_TO_ANDROGEN_UP	2	-0.117464043987882
DOANE_RESPONSE_TO_ANDROGEN_UP	3	-0.186717297756364
DOANE_RESPONSE_TO_ANDROGEN_UP	4	-0.130725465718859
DOANE_RESPONSE_TO_ANDROGEN_UP	5	-0.206663664335175
DOANE_RESPONSE_TO_ANDROGEN_UP	6	-0.186868882051582
DOANE_RESPONSE_TO_ANDROGEN_UP	7	-0.205739802891247
DOANE_RESPONSE_TO_ANDROGEN_UP	8	0.0221768664843315
DOANE_RESPONSE_TO_ANDROGEN_UP	9	0.0887547797020126
DOANE_RESPONSE_TO_ANDROGEN_UP	10	0.00760124991356936
DOANE_RESPONSE_TO_ANDROGEN_UP	11	-0.0908294546185246
DODD_NASOPHARYNGEAL_CARCINOMA_DN	0	-0.192229317710293
DODD_NASOPHARYNGEAL_CARCINOMA_DN	1	-0.177621695170633
DODD_NASOPHARYNGEAL_CARCINOMA_DN	2	-0.256984781772486
DODD_NASOPHARYNGEAL_CARCINOMA_DN	3	-0.106321200307393
DODD_NASOPHARYNGEAL_CARCINOMA_DN	4	-0.306325890151794
DODD_NASOPHARYNGEAL_CARCINOMA_DN	5	-0.205377243352643
DODD_NASOPHARYNGEAL_CARCINOMA_DN	6	0.317973020762624
DODD_NASOPHARYNGEAL_CARCINOMA_DN	7	-0.087238561913997
DODD_NASOPHARYNGEAL_CARCINOMA_DN	8	-0.246470373121191
DODD_NASOPHARYNGEAL_CARCINOMA_DN	9	-0.0396046817727343
DODD_NASOPHARYNGEAL_CARCINOMA_DN	10	0.159479984162837
DODD_NASOPHARYNGEAL_CARCINOMA_DN	11	0.229019552202857
DODD_NASOPHARYNGEAL_CARCINOMA_UP	0	-0.126047884546292
DODD_NASOPHARYNGEAL_CARCINOMA_UP	1	-0.150042895253568
DODD_NASOPHARYNGEAL_CARCINOMA_UP	2	-0.0480859208048524
DODD_NASOPHARYNGEAL_CARCINOMA_UP	3	-0.0951296899021886
DODD_NASOPHARYNGEAL_CARCINOMA_UP	4	0.0398098028222796
DODD_NASOPHARYNGEAL_CARCINOMA_UP	5	-0.147946570898488
DODD_NASOPHARYNGEAL_CARCINOMA_UP	6	-0.302340780373446
DODD_NASOPHARYNGEAL_CARCINOMA_UP	7	-0.0874144795745854
DODD_NASOPHARYNGEAL_CARCINOMA_UP	8	0.105689562780524
DODD_NASOPHARYNGEAL_CARCINOMA_UP	9	0.0230532831914627
DODD_NASOPHARYNGEAL_CARCINOMA_UP	10	-0.12037668549414
DODD_NASOPHARYNGEAL_CARCINOMA_UP	11	-0.182338773467086
DONATO_CELL_CYCLE_TRETINOIN	0	-0.268099967561759
DONATO_CELL_CYCLE_TRETINOIN	1	0.123672562204957
DONATO_CELL_CYCLE_TRETINOIN	2	0.420983962882956
DONATO_CELL_CYCLE_TRETINOIN	3	-0.590144987057922
DONATO_CELL_CYCLE_TRETINOIN	4	-0.273376845483758
DONATO_CELL_CYCLE_TRETINOIN	5	-0.770513599621289
DONATO_CELL_CYCLE_TRETINOIN	6	-0.517044391155186
DONATO_CELL_CYCLE_TRETINOIN	7	0.397789261461125
DONATO_CELL_CYCLE_TRETINOIN	8	-0.0313507638871939
DONATO_CELL_CYCLE_TRETINOIN	9	0.311340546682332
DONATO_CELL_CYCLE_TRETINOIN	10	0.497501728397722
DONATO_CELL_CYCLE_TRETINOIN	11	-0.425733237877379
DORMOY_ELAVL1_TARGETS	0	-0.323277968840192
DORMOY_ELAVL1_TARGETS	1	0.0106923055709593
DORMOY_ELAVL1_TARGETS	2	-0.266994577430971
DORMOY_ELAVL1_TARGETS	3	-0.154458616304193
DORMOY_ELAVL1_TARGETS	4	-0.265245429881749
DORMOY_ELAVL1_TARGETS	5	0.113513851097676
DORMOY_ELAVL1_TARGETS	6	0.595559115229594
DORMOY_ELAVL1_TARGETS	7	-0.112477669053814
DORMOY_ELAVL1_TARGETS	8	0.227482045124813
DORMOY_ELAVL1_TARGETS	9	0.110477665330719
DORMOY_ELAVL1_TARGETS	10	-0.0167274025754054
DORMOY_ELAVL1_TARGETS	11	-0.0857754416466296
DORN_ADENOVIRUS_INFECTION_12HR_DN	0	-0.174562946578795
DORN_ADENOVIRUS_INFECTION_12HR_DN	1	-0.252917832951351
DORN_ADENOVIRUS_INFECTION_12HR_DN	2	0.0385102531829111
DORN_ADENOVIRUS_INFECTION_12HR_DN	3	-0.16559172585647
DORN_ADENOVIRUS_INFECTION_12HR_DN	4	0.0159350831814138
DORN_ADENOVIRUS_INFECTION_12HR_DN	5	-0.284377752453634
DORN_ADENOVIRUS_INFECTION_12HR_DN	6	-0.334629521822133
DORN_ADENOVIRUS_INFECTION_12HR_DN	7	0.020396517453053
DORN_ADENOVIRUS_INFECTION_12HR_DN	8	-0.0390522270534261
DORN_ADENOVIRUS_INFECTION_12HR_DN	9	-0.0259556179113687
DORN_ADENOVIRUS_INFECTION_12HR_DN	10	-0.0503801781480579
DORN_ADENOVIRUS_INFECTION_12HR_DN	11	0.191291261806212
DORN_ADENOVIRUS_INFECTION_12HR_UP	0	-0.383871967787308
DORN_ADENOVIRUS_INFECTION_12HR_UP	1	-0.235030802710386
DORN_ADENOVIRUS_INFECTION_12HR_UP	2	0.168403224623779
DORN_ADENOVIRUS_INFECTION_12HR_UP	3	0.24595132077501
DORN_ADENOVIRUS_INFECTION_12HR_UP	4	0.126537983971096
DORN_ADENOVIRUS_INFECTION_12HR_UP	5	-0.135824420783234
DORN_ADENOVIRUS_INFECTION_12HR_UP	6	-0.303501986675749
DORN_ADENOVIRUS_INFECTION_12HR_UP	7	0.408839954507617
DORN_ADENOVIRUS_INFECTION_12HR_UP	8	0.31725304702762
DORN_ADENOVIRUS_INFECTION_12HR_UP	9	-0.0550720144780943
DORN_ADENOVIRUS_INFECTION_12HR_UP	10	0.0800805682733489
DORN_ADENOVIRUS_INFECTION_12HR_UP	11	0.0855893981127263
DORN_ADENOVIRUS_INFECTION_24HR_DN	0	-0.29284839277069
DORN_ADENOVIRUS_INFECTION_24HR_DN	1	-0.300103995651492
DORN_ADENOVIRUS_INFECTION_24HR_DN	2	-0.0297933360160478
DORN_ADENOVIRUS_INFECTION_24HR_DN	3	0.0600760829097819
DORN_ADENOVIRUS_INFECTION_24HR_DN	4	0.143777884703908
DORN_ADENOVIRUS_INFECTION_24HR_DN	5	-0.106199967790303
DORN_ADENOVIRUS_INFECTION_24HR_DN	6	-0.283747594560765
DORN_ADENOVIRUS_INFECTION_24HR_DN	7	0.014399275040758
DORN_ADENOVIRUS_INFECTION_24HR_DN	8	0.130957543758244
DORN_ADENOVIRUS_INFECTION_24HR_DN	9	-0.00273443017564265
DORN_ADENOVIRUS_INFECTION_24HR_DN	10	0.123549973792545
DORN_ADENOVIRUS_INFECTION_24HR_DN	11	0.0937190834787009
DORN_ADENOVIRUS_INFECTION_24HR_UP	0	-0.117933611858267
DORN_ADENOVIRUS_INFECTION_24HR_UP	1	-0.350274828668254
DORN_ADENOVIRUS_INFECTION_24HR_UP	2	0.281195272062739
DORN_ADENOVIRUS_INFECTION_24HR_UP	3	-0.351570204192777
DORN_ADENOVIRUS_INFECTION_24HR_UP	4	0.0287071191075053
DORN_ADENOVIRUS_INFECTION_24HR_UP	5	-0.583927927383803
DORN_ADENOVIRUS_INFECTION_24HR_UP	6	-0.610633645925879
DORN_ADENOVIRUS_INFECTION_24HR_UP	7	0.339561888084236
DORN_ADENOVIRUS_INFECTION_24HR_UP	8	0.373777091418387
DORN_ADENOVIRUS_INFECTION_24HR_UP	9	0.170205531795619
DORN_ADENOVIRUS_INFECTION_24HR_UP	10	-0.272569979685776
DORN_ADENOVIRUS_INFECTION_24HR_UP	11	0.428777214928488
DORN_ADENOVIRUS_INFECTION_32HR_DN	0	-0.325059593039656
DORN_ADENOVIRUS_INFECTION_32HR_DN	1	-0.439863812609101
DORN_ADENOVIRUS_INFECTION_32HR_DN	2	-0.0445115672601334
DORN_ADENOVIRUS_INFECTION_32HR_DN	3	-0.0627469335253777
DORN_ADENOVIRUS_INFECTION_32HR_DN	4	0.0400621310411283
DORN_ADENOVIRUS_INFECTION_32HR_DN	5	-0.230416001585716
DORN_ADENOVIRUS_INFECTION_32HR_DN	6	-0.40375608119267
DORN_ADENOVIRUS_INFECTION_32HR_DN	7	0.0293069074943077
DORN_ADENOVIRUS_INFECTION_32HR_DN	8	0.11396151410575
DORN_ADENOVIRUS_INFECTION_32HR_DN	9	-0.112259207465882
DORN_ADENOVIRUS_INFECTION_32HR_DN	10	0.116420181242144
DORN_ADENOVIRUS_INFECTION_32HR_DN	11	0.0986845823440626
DORN_ADENOVIRUS_INFECTION_32HR_UP	0	-0.194769691597084
DORN_ADENOVIRUS_INFECTION_32HR_UP	1	-0.123158665570761
DORN_ADENOVIRUS_INFECTION_32HR_UP	2	0.558173585859017
DORN_ADENOVIRUS_INFECTION_32HR_UP	3	-0.0272396876003691
DORN_ADENOVIRUS_INFECTION_32HR_UP	4	0.390432782695506
DORN_ADENOVIRUS_INFECTION_32HR_UP	5	-0.404452414269786
DORN_ADENOVIRUS_INFECTION_32HR_UP	6	-0.440152232357383
DORN_ADENOVIRUS_INFECTION_32HR_UP	7	0.497468411469531
DORN_ADENOVIRUS_INFECTION_32HR_UP	8	0.548397098625815
DORN_ADENOVIRUS_INFECTION_32HR_UP	9	0.538687352892654
DORN_ADENOVIRUS_INFECTION_32HR_UP	10	-0.321235092758378
DORN_ADENOVIRUS_INFECTION_32HR_UP	11	0.153702972530898
DORN_ADENOVIRUS_INFECTION_48HR_DN	0	-0.367575134677223
DORN_ADENOVIRUS_INFECTION_48HR_DN	1	-0.401115583387265
DORN_ADENOVIRUS_INFECTION_48HR_DN	2	-0.0445290390620924
